"","A-443644","afatinib","AKT-inhibitor-1-2","alvocidib","amuvatinib","AS-601245","AS-605240","AT-7519","AT7867","AZ-628","AZD-1480","AZD-5438","AZD-7762","AZD-8055","AZD-8330","barasertib","BI-2536","BIX-02189","BMS-345541","BMS-387032","brivanib","BTC_lig","buparlisib","BX-912","canertinib","celastrol","CGP-60474","CHIR-99021","CYT387","dasatinib","dopamine","doramapimod","EGF_lig","erlotinib","estradiol","foretinib","FR-180204","GDC-0879","GDC-0941","GSK-1059615","GSK-1904529A","GSK-2126458","GSK-690693","GW-5074","H-9","HG-6-64-01","HY-11007","ibrutinib","IL4_lig","JNJ-38877605","JNK-9L","JW-7-24-1","JWE-035","KIN001-055","KIN001-220","KIN001-242","KIN001-244","KIN001-266","KU-60019","linifanib","MGCD-265","MK-1775","MK-2206","nintedanib","NVP-AUY922","NVP-TAE684","ON-01910","OSI-027","OSI-930","oxacillin","palbociclib","PD-0325901","PD-184352","pelitinib","PF-04217903","PF-431396","PF-477736","PHA-665752","PHA-793887","PI-103","ponatinib","purvalanol-a","pyrazolanthrone","QL-X-138","QL-XII-47","rondual-kinase-inhibitor","roscovitine","rutin","SAR-245409","SB-203580","SB-216763","selumetinib","serdemetan","SGX523","sirolimus","SU-11274","sunitinib","SYK-inhibitor","TAK-715","TG-101348","tivantinib","tivozanib","TNF_lig","torin-1","torin-2","trametinib","veliparib","VX-745","W-5","W-7","WYE-125132","WZ-3105","WZ-4-145","XMD-1150","XMD-132","XMD-1499","XMD-1527","XMD-16144","XMD-885","XMD-892","Y-27632","Y-39983","YM-201636","ZG-10","ZSTK-474"
"SCAND1",0.161795105448611,0.7841931234375,-0.201916706609375,-1.64699305572743,-0.555217986289062,-1.78887656185156,-0.150255171726562,-1.4041678118625,0.0155546966796875,-0.429281631132812,-0.739718923958333,-0.275942320595703,-0.317208046179167,-0.656976438625,0.326042954042969,-0.22122522984375,-0.0462803722993056,0.0559338971191406,-1.12608653760417,-2.51575050720486,0.034712318046875,0.217937086631944,0.258185658847656,-0.73069199796875,0.757253122368056,-0.311998791310764,-1.5061442363375,-0.31688010546875,-0.102471608203125,0.331201977291667,-0.32837,-0.353844444804687,-0.0573948977870371,-0.00104783194444444,0.27855199109375,0.142367916493056,0.478822096386719,-0.482719766354167,0.056709579125,-0.305820570800781,0.533864764782031,0.0353100059667969,-0.231734550390625,-0.00767391848958333,-0.026747986328125,-0.29396709484375,-0.311508379563281,-0.212533258344727,0.6315398359375,0.387749940494792,-0.333274789257813,-0.0250725155677083,0.205159147444661,-0.719405242122396,-0.0147290331770834,-0.752999983055556,-0.457998991243056,-0.6628129421875,0.174060307617187,-0.529696874277344,0.618947836241319,-0.0133647964941406,-0.30072991203125,-0.24125771266276,-0.732035637451172,0.454573551875,-0.266523618576389,0.16436786755625,-0.378478095659722,-0.3947755625,-0.04160895128125,0.890722861581055,0.328274453546875,0.313854381184896,0.171469554134115,0.342076147005208,0.705642213671875,0.804223531236979,-0.413470970453125,0.391621967871094,-0.334821206076389,-0.101423332020833,-0.202138933181424,0.177674508925,0.000645673838888875,0.312564342513021,-0.172956991597222,-0.212533258344727,-0.983495328092448,-0.0645440508680555,-0.591265322890625,-0.428812609875,-0.09749782296875,0.440137883072917,0.2044933437275,0.0689794006857639,0.261492564550781,0.236284169433594,-0.36289251171875,0.136311703597005,-0.0858008809928385,-0.0242702873046875,-0.211745720717593,-0.9941255685375,-0.515779622300695,0.415077590678711,0.0754068856770833,-0.0838948792936198,-0.00767391848958333,-0.0250725155677083,-0.0430681055625,-1.93153178697917,-0.4157655485625,0.39500155941375,0.21395612046441,-0.13700697265625,0.048704836328125,-0.0852181760416666,0.527920879394531,0.514549057109375,0.076818420359375,-0.0973130153580729,0.560202459722222,0.561101761082176,0.0945723608625
"MFSD10",-0.220403368916667,-0.303950473632813,0.250605315515625,0.2890283833125,0.293704927213542,0.022296821453125,-0.280276578046875,-0.0995612604729166,0.29700492109375,-0.464309269742188,0.443920625416667,0.310689877864583,-0.502228381822917,0.212614137535,-0.146952288671875,0.2681596025,-0.287347503148611,0.141414033144531,0.475704414927083,0.0031818836046007,0.491947684667969,-0.742912152482639,0.132409976269531,-0.0607190720034722,0.327058250130208,0.345991695169271,0.34949206364375,0.2418639828125,0.317457354947917,0.143668957322917,0.776175625,0.129686999667969,0.120252271689815,0.297386939192708,0.105017984973958,-0.170323574826389,-0.182089023046875,0.173500332096354,0.059339580625,0.330994457392578,0.0905515444661458,0.0593820148632812,0.369549157352431,-0.0919905223697917,-0.534486895117187,-0.44580001171875,-0.130731847109375,0.260139683984375,0.25666845703125,-0.0474216178385417,0.282197127301758,0.266288136914063,0.473043305989583,-0.512530286927083,0.0939102896354167,0.114995502083333,-0.0130676185416667,-0.121689998652344,0.0574482140852865,0.113667264453125,-0.202012145802951,-0.0676636107421875,0.150851349146875,-0.229885442301432,0.0260720012988281,0.2536334325,0.0494243976388889,0.3305120115625,0.746760702777778,0.1416384375,0.122138835210937,-0.0497048690527344,0.03682290703125,0.250448473991319,0.637258580047526,-0.293553299266927,0.0576575140104167,-0.128841484244792,-0.452101829648438,0.218199634882812,0.418197416471354,0.395049212916667,-0.0295539709418403,0.13175411844375,0.0344643658833333,0.0560340393229166,0.313411029756944,0.260139683984375,0.0260725705403646,0.34062093125,0.492344125260417,0.251885760784375,0.332662694791667,0.00184624459635417,-0.037540362101,-0.1383558171875,0.297263401015625,0.480635013037109,-0.255693440410156,0.00749228820963542,0.355285791471354,-0.0814656515625,-0.533174399421296,0.48400412341875,0.771550336147222,0.400597037773438,-0.116553256380208,0.239638330852865,-0.0919905223697917,0.266288136914063,0.21276744028125,-0.115610131807639,0.0407795560104166,0.219774968283,0.0395276263715278,0.0293225405729167,0.183478958203125,-0.186635156901042,0.122911139755859,0.0137535801188151,0.452892550212674,0.493070670507813,0.253831766215278,0.164838508412905,-0.09289637334375
"COPS7A",-0.691061719125,0.123181597070312,-0.039010722171875,-0.4973161924,-0.242040466796875,0.346132950098958,-0.0495915510234375,0.504715542572222,-0.426880050195312,0.497804584199219,-0.726006807565104,-0.655299950097656,0.2420062624875,-0.099386076125,-0.0949995095703125,0.25066443109375,0.0610565477944445,0.0150471433105469,-0.477162917927083,0.687033018717448,-0.377863565136719,-0.252808922690972,0.225046519267578,-0.126913647725694,0.0136685701388889,-0.534159311545139,0.16881608925,-0.405815033398437,-0.495494810546875,-0.325598635235417,-0.33732484375,-0.172135956582031,-0.200099771215278,-0.182169257118056,0.328267896510417,0.179909790190972,-0.301439148925781,-0.315353719053819,0.2332670112,-0.287145236601562,-0.227105176302083,0.0324772456152344,-0.37637174609375,0.1797975628125,0.294232304140625,0.698119734765625,0.010034849265625,0.0797328048339844,0.1472760421875,0.376070294380208,-0.0310270234375,-0.155679053203125,-0.365147938925781,-0.202309955244792,0.201434230677083,-0.340674233611111,0.536536969861111,0.131446299316406,0.127955429707031,-0.395664595507813,-0.120893830195313,-0.0524225869140625,0.198259650796875,-0.0397814649593099,-0.275123936188477,-0.0694428723229167,0.175053488368056,-0.20214249886875,-0.123874312731481,0.0614290375,0.837129085585937,-0.136925417236328,0.24399383203125,0.523721660886719,-0.641243681901042,-0.13458792594401,0.271027592317708,0.0344436296875,-0.182726580078125,0.213470907714844,-0.805137894835069,-0.228739507916667,-0.304263909179688,0.26487409855625,0.360464770426528,-0.210205120377604,-0.0892058387256945,0.0797328048339844,-0.454132510221354,0.152714074010417,-0.548400149652778,0.08798994259375,-0.458422322135417,0.327172536979167,0.178915515604125,-0.253814492677951,-0.243580359667969,-0.179207681230469,0.145487633203125,-0.280210621341146,-0.111908650195313,-0.00115308548177086,-0.218593952160494,0.09560460825,0.140230929694444,0.07150280453125,0.230910651041667,0.176770825055339,0.1797975628125,-0.155679053203125,0.0357470445,0.117223674316667,0.0500829319270833,0.015616501425,-0.20758639421875,-0.676871775911458,-0.00256038709765626,-0.451189222395833,-0.615238916210938,-0.319432585742188,-0.190690637057292,-0.555473189420573,0.103092861805556,-0.0449240093793403,0.3581446740625
"FIS1",-0.0805994715763889,-0.275704176367188,0.147408553289583,0.217745924667014,-0.201364327734375,-0.072223181034375,0.0944470489609375,-0.0731379812513889,-0.365049371679687,-0.327850582128906,-0.0546750956575521,-0.543808923665365,-0.251072763772917,-0.30649747959375,-0.388711348642578,0.0678126316484375,-0.0566263982881944,-0.325306770146484,-0.174052808614583,0.884308474424913,-0.396729391705078,-0.401657190972222,-0.0801281298828125,0.0582170920173611,-0.0798424762152778,-0.219779946310764,0.4598061238875,-0.296752330517578,0.0105654860677083,-0.171187433229167,0.027028,-0.242414524723633,-0.128042104649306,-0.115537484830729,0.318178817434896,0.182802616927083,-0.305427117382812,0.0267015177604167,0.032433742,0.228493401123047,-0.0759145356119792,-0.181362789160156,0.285851614756944,0.171814782161458,0.31363078375,-0.305600947265625,-0.210018255664062,-0.0129825608398437,-0.8129531984375,-0.105541533268229,0.147133498652344,-0.0275554121145833,-0.554421899018555,0.15564108825,-0.024747796875,-0.123608341527778,0.0331744847638889,-0.354055154492187,-0.44743924453125,-0.322311354882812,0.116896688151042,-0.691999982568359,0.120070748546875,-0.19928723695638,0.302999771826172,0.192288586166667,-0.251357854496528,-0.0416014242125,-0.444900945891204,-0.271158125,-0.0401133346833333,-0.10815851984375,0.28939438846875,-0.465491480902778,-0.655254633658854,-0.0453119580078125,0.169458479700521,0.21473477016276,-0.0812070613515625,0.204741189355469,-0.0512917262903646,-0.165338562395833,0.0443951132899305,-0.23143407325,-0.447572873030556,0.0404357411263021,-0.369812424479167,-0.0129825608398437,-0.12711611014974,0.0239469647569444,-0.247280653038194,-0.0973335169270833,-0.332438275546875,-0.0187766964973958,0.0680655232585,-0.155964057204861,-0.512331608349609,-0.166652174863281,0.183967018691406,-0.132444173597005,-0.391697432845052,0.00215483398437498,-0.249786209359568,-0.06982188467625,-0.429914857579167,-0.6632475828125,-0.135557683072917,0.0874740550325521,0.171814782161458,-0.0275554121145833,0.00172355905000001,-0.322520111561111,-0.37760608878125,-0.706324526679571,-0.205721408029514,0.373335474609375,0.413302433390625,-0.0656808345052083,-0.417801730908203,-0.0552182358919271,-0.0422959517421875,0.272424121927083,-0.638966350138889,-0.148157115711806,-0.03147337428125
"NUDT9",0.20732056831875,0.392516634375,-0.341583264479167,-0.0102857647013889,-0.28500828015625,-0.272367062578125,0.18139914125,0.265990617291667,0.0593287381835937,0.367560085742187,-0.0492775049609375,0.755360973844401,0.429067693615278,0.0161151064375,-0.0918245053710938,-0.152238938878438,0.650916077029861,-0.543500179628906,-0.41550559234375,-0.940750300076389,-0.221513425292969,0.937949121944444,-0.123245400410156,0.425840765069444,0.297409701965712,0.222915825176215,-0.15746266989375,0.04479726015625,-0.294369163411458,-0.0325500080520833,-0.035746421875,-0.276735678515625,-0.349651061863426,0.109393259982639,0.197219293666667,-0.228107057638889,0.317672785273438,-0.398501057630208,0.14726238904375,-0.340042252958984,-0.21554261219401,-0.644440858251953,-0.0583673665625,0.55713440625,0.370250122929688,0.414512400390625,0.271938932984375,-0.53668244375,0.7919901875,0.263976003710938,-0.06171314578125,-0.0983896695286458,0.238923110325521,0.220067441635417,0.341845315,0.338641172243056,-0.154108481180556,-0.357392409179688,-0.0712025677734375,-0.199266697265625,0.0509660456293403,-0.279501759179687,0.0703140971875,-0.6012172765625,1.47091610292969,0.0433330614583333,-0.992686169618055,0.0926026144375,-0.33265175787037,-0.26327075,0.115958273985677,0.310777447070313,-0.0580308598046875,0.580365701467014,0.0534547772265625,0.396166349661458,0.361964093098958,-0.089061636328125,0.32270618484375,-0.101825336328125,0.557043263519965,-0.0839961379166667,-1.06998088532335,0.279411617,0.123786032125833,0.0658656270898438,-0.204738341854167,-0.53668244375,-0.511394814615885,-0.154257780503472,-0.0592659658854167,-0.0764432367083333,-0.02504371640625,0.0394511451822917,0.35494432351325,0.143179773697917,-0.0465717846191406,0.102888592382813,0.102440606054687,-0.0355996042545573,-0.252643475123698,-0.0500137264322917,0.475536995563272,-0.07027086490625,0.47113373828125,-0.176915477929687,0.178315058333333,-0.109246414231771,0.55713440625,-0.0983896695286458,0.132453662125,0.312777339861111,0.230942550416667,0.146901666501357,-0.372197119782986,-0.185952052643229,-0.0435517006054687,0.0286899595703125,-0.00983924157714844,0.0968070914941406,-0.596195129387847,0.399825550846354,0.333732252083333,-0.0706496744791667,0.13641869028125
"CSRP1",-1.44895008960417,-0.150727846875,-0.302249267223958,-0.651801013546875,0.1335319953125,-1.062145463625,-0.0556961562007812,-0.500788432597222,-0.295547038378906,0.340949505078125,-0.254793854003906,-1.16342551102148,-0.433738029479167,-0.4685309180625,0.179406738837891,-0.4696591309375,-0.739983628096389,-0.130939271621094,-0.612448271302083,0.340277678644748,0.078007573359375,0.343307476527778,-0.0307150167480469,-0.254412867569444,-0.399503283159722,-0.897684875737847,-0.63541578359375,-0.934886417060547,-0.13459526640625,-0.3466106471875,0.2607515625,0.0314679713476563,0.907078712164352,0.0272357006510417,-0.958767332239583,-0.226514852986111,0.105559006054687,-0.350191803689236,-0.42861370467,-0.366198320078125,0.211015367057292,-0.722618476523437,-0.529217353342014,-0.401614909402344,-0.13776566515625,-0.372364138020833,-0.246123480050781,-0.643787506191406,0.40322569609375,-0.089803262421875,-0.808693674707031,-0.317600647960937,-0.194900036269531,-0.185878082046875,-0.0369090650859375,-0.265649480572917,0.0137955172881944,0.2741942890625,-0.190762116276042,0.228251854296875,0.138566165755208,0.0405796037109375,-0.100833080757812,0.318784116236979,-1.96141184921875,-0.176035644791667,0.0610568506944444,-0.23099645895,-1.21698867457755,-0.10482875,0.347034149739583,-0.25847629765625,-0.2277502221875,0.165936515928819,-0.164523799098307,0.238360540195312,-0.218908645963542,-0.0481659608333334,-0.476287280921875,-0.261212186132812,0.351421746440972,-0.0872185357708333,-0.0863507032118055,-0.2005672675,-0.00838552775416669,0.0637885913411458,-0.432258266267361,-0.643787506191406,-0.256367474121094,0.329251718055556,-0.0860158075520833,-0.172339316458333,0.133496973177083,-0.247048190585937,0.0401004280535,0.268774965494792,0.219431719853516,-0.685726087988281,0.338407996484375,-0.0964560605826823,0.328049231035156,-0.245698927213542,-0.764371016242284,-0.745678581516875,-0.873222075579861,0.161084492480469,0.0182919384114583,-0.032023444375,-0.401614909402344,-0.317600647960937,-0.08185346028125,-0.162455128690625,0.184147199489583,0.11216258587,-0.0712286523871528,-0.0224052858072917,-0.14558998046875,-0.735883620182292,-0.284049999257812,-0.326054089602865,-0.329842508572049,-0.47139263530599,0.291508542013889,-1.12375969979745,-0.34165412325
"METRN",0.106304992770833,0.792721278710937,-0.132106641021875,0.948203020788194,-0.209014460677083,-0.490861232021615,-0.27170396384375,0.846772359034722,0.155175459367188,-0.101591618945312,-0.263066500195313,0.770085014947917,-0.261533510069444,-0.45069920343625,1.17626286383789,-0.2389505748125,-0.0835774830350695,0.445188089560547,-0.1228681428125,1.98171564167752,0.0334973850585937,0.0544074284722222,0.378653659248047,-0.34010485921875,-0.0995452964409722,-0.577601250520833,1.28684516761875,-0.0832311493349609,-0.127518855497396,-0.127780608645833,-0.08176325,0.323280725341797,-0.917279682314815,0.00543693856770832,-0.5228286578125,0.283692877517361,0.397351606640625,0.168007821605903,-0.00203129568125,-0.137088591503906,0.354616926595052,0.349998022382813,-0.0933154072048612,-0.413647351692708,-0.02212978828125,0.251576483268229,-0.077532880609375,-0.0542483616992188,-0.0344216546875,-0.00350251517578125,0.701359957450195,-0.306177655885417,0.489737715169271,0.22870587453125,0.1155803034375,-0.385117700111111,0.0636601620873542,0.271960176619141,0.631442897851562,-0.00964973398437502,0.351330652560764,0.275820891494141,-0.0922419443984375,0.544344705136719,-0.554272605751953,-0.217290026604167,0.0314038644097222,-0.290664969775,0.189458842465278,-0.235470625,0.087652962978125,0.818916054394531,0.0521219153125,0.339395684114583,0.0993466789713542,-0.266747594010417,0.329682984895833,0.543268549635417,0.221068696664062,-0.056009723828125,-0.119010306354167,-0.0771049364583333,0.140211020082465,-0.40440450079375,-0.464976863659792,0.265687082747396,-0.303761456611111,-0.0542483616992188,-0.153274434140625,0.479901917100694,-0.424837261605903,0.0320191117875,-0.304561959375,0.5534732021875,0.10115253130475,-0.247137190928819,0.0611706350488281,0.361155552861328,0.0127515873046875,0.302569274700521,-0.0560907579882812,0.29206436640625,-0.761322935625,-0.5959762191875,-0.643279506325,0.431196485419922,0.335777793541667,0.252991756848958,-0.413647351692708,-0.306177655885417,-0.4539988141875,0.790516657672222,-0.189337195833333,0.0229525620498214,-0.5384163765625,-0.26082440497526,-0.650934616601562,0.189590091666667,0.02644880703125,0.328449864192708,-0.0197162085982639,0.0120361537109375,0.2128244859375,0.526521405179398,-0.22656338773125
"TCTA",-0.410040227972222,-0.338715194375,0.1003603398125,0.164488208954861,0.416703652994792,0.288027546815104,0.331116009871094,-0.280851540090278,0.26165097265625,0.0612045748242188,0.346179216223958,-0.820284419791667,-0.322163374025,0.15401913606875,0.0288278866015625,0.1873511890625,0.00343011588125,-0.225039129394531,-0.207131082291667,1.46138192884115,-0.159089507128906,-0.239771550520833,-0.193493793349609,0.105570795347222,0.439740737803819,0.411047670768229,0.0284349471875,-0.503750419155273,0.183909466276042,-0.0608477245833333,-0.51175125,-0.346612806933594,-0.236921806248843,-0.08498806875,0.504927985026042,-0.153886341180556,-0.311573861523437,-0.746665634071181,-0.0432572488625,-0.123550031923828,-0.339675673828125,0.156938091503906,0.0177291684461806,-0.445762610273437,-0.014941128515625,-0.186098455664062,0.15194263990625,0.194970321484375,-1.04783093125,-0.404503346809896,-0.308776743076172,-0.282468929088542,-0.393598587760417,0.648025883078125,0.356229260833333,-0.0638108601736111,0.111471963559028,0.115608089199219,-0.457262091927083,-0.330171864126953,-0.203640889192708,0.060658428125,0.101901294765625,0.471992585335286,-0.228594819275391,0.264783928854167,0.148867806684028,0.01325574050625,-0.588891920717593,0.045578375,0.11650324971875,0.259079806640625,0.069787089640625,-0.128932355711806,-0.766671856217448,-0.231116973632813,-0.0766477928515625,-0.346368001022135,-0.176990631953125,-0.0254663333007813,0.339080021974826,-0.921898974166667,0.382555629092882,-0.2608565285,0.0502064095625,-0.259167069335938,0.218844790208333,0.194970321484375,-0.00417308050130208,-0.1879045784375,-0.0662568511284722,0.535047103341667,-0.107169999427083,-0.676252184244792,0.02923218075,0.0648682247612847,-0.125752239994629,-0.683501457636719,-0.25640978234375,-0.0595066457389323,-0.441292580546875,-0.188282541536458,-0.447411446373457,0.23131925403125,-0.0557683057715278,0.242041236113281,-0.446393575520833,-0.198804711985677,-0.445762610273437,-0.282468929088542,-0.23060680775,-0.537317301776389,0.0146556453125,-0.0667917433129643,-0.140528200390625,0.32950213171875,0.629502188867187,0.370140414557292,-0.206375288193359,-0.247269877073568,-0.184261307638889,0.0858553268229167,-0.473828655295139,-0.712311905583044,-0.1532547746125
"TLK2",0.188357265172917,0.118000638085938,0.237510580630208,-0.469179941453125,0.0826114192708333,0.664028937994792,0.378417606796875,0.395393481222222,-0.0171232584179688,-0.0438539998046875,0.250550082792969,-0.631097009700521,-0.153137315045347,-0.1037695647625,-0.454361572832031,0.730180561390625,-0.0207328596319444,-0.818480439638672,0.467357499536458,-0.653393807953559,-0.498871032714844,-0.758358528298611,0.0165385583007813,0.388225356923611,0.0531075205295139,0.0899525592881945,-0.727161071949375,-0.255383760673828,0.190387242604167,0.0397971380729166,-0.35572534375,-0.679376165136719,-0.136566128310185,-1.17053591061198,0.159381344479167,-0.110893721354167,-0.281598093554687,-0.516184246957465,0.159801435725,-0.179729203998047,-0.0448608290364583,0.330655759033203,0.339236404596354,0.07833470625,0.12822761546875,-0.299180554817708,0.317281938203125,-0.158027270766602,-0.9080315390625,-0.0190011775136719,-0.944883523046875,0.1237448595625,-0.37363968686849,0.546578382604167,0.351105660104167,0.371938299725694,0.917422903680556,-0.215461655332031,-0.186681574153646,-0.090114011796875,-0.0457084465494792,-0.276167366210938,0.41067941065625,-0.558151967223307,0.455882100126953,0.358864442916667,-0.519606673263889,-0.2123693049125,-0.439874519398148,0.29626625,0.274805110322917,-0.312753009960938,0.0905637378125,-0.29900147734375,-0.57969795630013,-0.0789731364713542,-0.73747164140625,-0.646326627604167,0.625558976707031,-0.419870143402344,0.338532370874566,0.2708205253125,0.000136841102430547,0.14637525678125,0.560914854090278,-0.303239749023438,0.453021830130903,-0.158027270766602,-0.100818903463542,-0.315262894079861,-0.311020478949653,0.372635286770833,-0.628539416666667,-0.448496877213542,0.1680845326905,-0.289776284548611,-0.523911378710938,-0.459595602441406,-0.24061860703125,-0.300116873730469,0.237225153619792,0.522431080078125,-0.315469925964506,0.93907536021875,0.727594820447222,-0.312215927636719,0.0436073549479167,-0.150967425771484,0.07833470625,0.1237448595625,-0.0381190996875,0.509800805603472,0.894190931354167,0.138072435261964,0.198052518055556,-0.6408879515625,0.148885570410156,-0.00716594596354168,-0.409269283300781,-0.20286359711263,-0.401590100295139,-0.0964347098567708,-0.793548399826389,-0.869921196788194,-0.03156559385
"KIAA1033",-0.657439489065972,-0.555432040390625,0.0312208192708333,-0.748240601657986,-0.413224612760417,-0.452678194375,0.155924617226563,-0.515489272369445,-0.161761169140625,0.505635880214844,0.159996715669922,-0.936439544417318,0.107587756679167,0.643190892,-0.356756109404297,-0.00796556945312501,0.837511937590278,-1.00823829740234,0.120250039864583,-1.34145904401042,-0.564977670507813,-0.171217224513889,0.144506467255859,0.256475619027778,-0.20479939609375,-0.400840383637153,-0.665810428275,-0.284948633066406,-0.430218706393229,0.251739329479167,0.5377764375,-0.723781033994141,0.0657358696574075,-0.122183776432292,-0.381903911979167,0.223924342361111,-0.0757826828125,-0.375725554947917,0.236596886556875,0.39203734953125,-0.0373976863932292,1.2106196755957,0.382206788623264,0.153770088823698,0.169237623828125,0.129621875130208,0.0294746905078125,-0.404825753296143,0.3042353671875,-0.236577872897135,-0.941714835458984,0.352669878125,-0.00838601865234377,-0.263731731513542,0.084497492359375,-0.138061212430556,-0.373926845253472,-0.754539711777344,-0.224324342473958,-0.454563979101562,-0.248490524904514,-0.2006212125,0.024707384078125,-0.314725753597005,0.182231289189453,-0.167773202604167,-0.79335910546875,0.56178001731875,-0.487092449363426,0.3284485625,0.209696460403646,0.0493542963574219,0.0784146513125,0.142673774175347,-0.615033673111979,-0.466001275585938,0.0368105265755208,0.161482804674479,-0.44765147953125,0.314272599267578,0.62851486875,-1.26765372558333,-0.799708166579861,0.218549291375,-0.451477534798611,-0.383269595768229,-0.0660835734166667,-0.404825753296143,-0.581376853470052,-0.469602485069444,-0.168602130677083,-0.198612164822187,-0.509753109635417,-0.27043253752474,0.10642083623725,-0.296788150225694,-0.172953665693359,-0.365865817675781,-0.0615194553515625,0.112285563138021,-0.0907906008919271,0.186519000130208,0.607244841358025,0.5376203108,1.49941006747708,-0.161398216796875,-0.298215741197917,-0.396932867583594,0.153770088823698,0.352669878125,0.510808664655,-0.486968658516667,0.2143142640625,0.461240012495536,-0.00299974922743055,-0.287602447265625,-0.492564306960938,0.557625834375,0.37163827362207,0.272841660123698,-0.662636773680556,0.087269491796875,-0.0315200286458333,0.202517222135417,0.4084486313625
"DNAJB6",0.544709955111111,0.113131413085937,0.367451452205729,1.02231238185417,-0.287527391666667,0.225608378635417,-0.117438227421875,0.427375351972222,-0.349385948828125,0.355189646289062,-0.0212406674739583,0.102729971759115,0.1331506318375,0.3168431908125,-0.0388794681152344,0.079178302828125,0.352077857298611,-0.286556984394531,-0.6558644753125,0.521661834570313,-0.204198716360352,0.0164698460243056,0.0488366389648437,0.0478038486284722,-0.459927280729167,0.115272704861111,0.8490120704375,-0.167445471679687,0.0239474837369792,0.0291095857291667,-0.0572028625,-0.227580955791016,-0.19965346525463,-0.266253953038194,-0.0434048262239583,-0.0678031073784722,0.104313139453125,-0.183986990842014,0.0751720199375,0.149831650976563,-0.0906957469739583,0.229670673203125,-0.128562022482639,0.249040698255208,-0.485540201171875,-0.537780138932292,0.283585815906602,-0.188055814003906,0.3940766171875,-0.879358176822917,0.355666014160156,0.164732142942708,-0.00992547731445311,0.525164117708333,0.240454340104167,0.294244077465278,-0.187246154588542,-0.835541028515625,-0.0468367427864583,0.246106837109375,0.0262932873263889,-0.0384117881328125,0.376767651070312,-0.123435529322917,0.454987880371094,0.15869229390625,-0.4334202796875,-0.04784973473125,-0.00625312494212964,-0.2667260625,-0.224376332114583,-0.178599625732422,-0.203596740265625,-0.0291038993576389,0.126872948229167,0.161931711875,-0.155223760677083,-0.118681638072917,0.59876697703125,0.14901311515625,-0.0163136273871528,-0.135203347291667,-0.242102393098958,0.16251077798125,-0.0957918605465278,-0.291609811966146,0.168370025811806,-0.188055814003906,-0.0514190090182292,-0.0959063878298611,0.198851495572917,0.0891236980833333,0.239284538752604,-0.445487315130208,0.1277268393395,-0.406330841102431,-0.143219704404297,-0.0235054486523437,0.2504913,-0.0769899337565104,-0.191224709635417,0.381593066614583,0.286507446026235,0.33565303716875,0.347281880678472,0.0599156415039063,-0.177509103645833,0.0811922043440755,0.249040698255208,0.164732142942708,0.35627840466875,0.504218470004097,0.190206712458333,0.263448441375893,0.0947826736111111,-0.125311513020833,-0.3590066125,0.099288258984375,0.0761019138349609,-0.137785646832682,-0.0318708845486111,0.0211610874739583,-0.272957152777778,0.0563069297743056,0.27661258481875
"TLR4",0.401260443034722,-0.05149491484375,-0.166983269364583,0.147046239439236,-0.00145849800781251,-0.123122123515625,-0.603037299375,0.127817879801389,0.359500534667969,-0.661443486289063,-0.117307288867187,0.328479671289062,-0.0857215337673611,0.427532946421875,-1.08467564798828,0.2504213425,-0.282743798596458,-0.309662944912109,-0.494773954015625,0.788519734960937,0.195953190498047,-0.165556465885417,0.677208938989258,0.241112511479167,-0.316258523055556,0.272536678081597,-0.04564193386875,0.12934821328125,-0.0409668865885417,0.147977382447917,0.068100390625,0.144667334375,0.313440082233796,0.179199219118924,0.7569107090625,0.398774700694444,-0.00275627304687501,0.420879433159722,0.0756319894075,0.0774813370410157,0.344416494895833,1.03261067490234,0.194990625303819,0.618370937212239,-0.227639631054688,-0.489518062408854,0.282497050703125,-0.243579638857422,-0.2661919765625,0.648332285859375,-0.22570770615332,0.0380512972890625,0.510744121689453,0.0555429626145833,0.132930302604167,0.0397801117708333,0.543235779444444,-0.0874515298828125,0.179008135807292,0.136213451953125,0.317685078350694,-0.094608622734375,0.0878742390625,-0.310490439104818,-0.135426678342773,-0.376065981145833,-0.20886492,0.1434017165125,0.798444380381944,0.2457750625,0.35385252403125,-0.674669566679688,-0.346977086125,-0.509212317664931,-0.113091452779948,-0.599248010286458,-0.0237825915364583,0.0223981169661458,-0.265509832085938,0.935938304980469,-0.213032209700521,-0.237322173854167,0.208326374440104,0.2617994844,-0.0600196560694445,0.895633375846354,-0.166900904236111,-0.243579638857422,-0.0468162939973959,0.0405946573611111,-0.686054400607639,-0.689782969270833,0.379058353125,0.486521125911458,0.12212306985875,-0.191976335394965,0.0135077169921875,-0.284106588769531,0.328464287402344,-0.220309168782552,-0.134280029986979,0.302888832356771,0.0104967726705247,0.347603586125,-0.00768801336736111,-0.934385675800781,0.179330481536458,0.478340105696615,0.618370937212239,0.0380512972890625,0.19567280866625,0.173325576049306,-0.3197779150625,0.06910938461125,-0.002476252109375,0.385519515364583,0.221847975605469,-0.0334787167838542,0.0999497823974609,0.503942956764323,-0.0714614465885417,-0.565907854980469,-0.298892273958333,0.441435912900752,0.0534642825625
